"DATE","HOTEL_ID","COUNTRY","HOTEL_STARS","ROOM_PRICE","ROOM_COST","LOS","DTA","BOOKING_DOW","CHECK_IN_DOW"
2019-05-24,115744,"US",3,107.47,99.97,1,0,"Fri","Fri"
2019-05-25,115744,"US",3,128.24,115.87,1,0,"Sat","Sat"
2019-05-25,115744,"US",3,257.09,191.44,2,0,"Sun","Sat"
2019-05-29,115744,"US",3,117.05,106.12,1,0,"Wed","Wed"
2019-05-31,115744,"US",3,206.59,172.97,1,4,"Fri","Tue"
2019-05-19,115744,"US",3,111.15,100.97,1,0,"Sun","Sun"
2019-05-28,115744,"US",3,126.05,113.97,1,5,"Tue","Sun"
2019-05-26,115744,"US",3,116.58,87.97,1,0,"Mon","Sun"
2019-05-26,115744,"US",3,121.47,109.97,1,0,"Mon","Sun"
2019-05-18,115744,"US",3,121.47,109.97,1,0,"Sun","Sat"
2019-05-27,115744,"US",3,116.88,97.97,1,0,"Mon","Mon"
2019-05-18,115744,"US",3,121.47,109.97,1,0,"Sun","Sat"
2019-05-21,115744,"US",3,111.15,100.97,1,0,"Wed","Wed"
2019-05-18,115744,"US",3,121.47,109.97,1,0,"Sat","Sat"
2019-05-18,115744,"US",3,121.47,109.97,1,0,"Sat","Sat"
2019-05-18,115744,"US",3,121.47,109.97,1,1,"Sun","Mon"
2019-05-24,115744,"US",3,129.5,116.97,1,0,"Sat","Fri"
2019-05-23,115744,"US",3,116.98,103.32,1,0,"Fri","Thu"
2019-05-20,115744,"US",3,125.1,100.97,1,0,"Mon","Mon"
2019-05-23,115744,"US",3,121.47,109.97,1,5,"Thu","Tue"
2019-05-20,115744,"US",3,111.15,100.97,1,0,"Tue","Tue"
2019-05-20,115744,"US",3,125.27,109.97,1,0,"Mon","Mon"
2019-05-20,115744,"US",3,116.98,103.32,1,0,"Tue","Mon"
2019-05-22,403472,"US",4,163.04,145.19,1,1,"Thu","Fri"
2019-05-21,200219,"US",2,126.12,112.92,1,4,"Tue","Sat"
2019-05-15,479376,"US",3,206.63,184,2,3,"Wed","Sat"
2019-05-30,479376,"US",3,141.67,127.58,1,0,"Thu","Thu"
2019-05-12,164427,"US",2,100.67,87.81,1,6,"Sun","Sat"
2019-05-22,128389,"US",2,84.2,71.31,1,0,"Thu","Wed"
2019-05-28,145560,"GB",3,196.18,175,1,98,"Wed","Wed"
2019-05-26,685678,"US",2,121.05,109.6,1,0,"Sun","Sun"
2019-05-14,132416,"US",2,52.25,49.44,1,0,"Tue","Tue"
2019-05-21,234960,"US",2,51.75,49,1,0,"Wed","Tue"
2019-05-20,234960,"US",2,55.16,46.55,1,0,"Tue","Mon"
2019-05-17,234960,"US",2,174.67,165,3,0,"Sat","Sat"
2019-05-25,234960,"US",2,50.3,46.55,1,2,"Sun","Tue"
2019-05-12,192863,"US",3,114.64,104,1,0,"Mon","Mon"
2019-05-31,192863,"US",3,124.94,112.98,1,0,"Sat","Sat"
2019-05-17,163670,"US",3,338.6,297.72,1,14,"Fri","Fri"
2019-05-10,112423,"US",3,91.05,80.97,1,0,"Fri","Fri"
2019-05-16,265954,"US",2,383.29,335.74,2,0,"Thu","Thu"
2019-05-12,147257,"US",2,87.26,80.1,1,0,"Sun","Sun"
2019-05-25,778216,"US",2,120.6,109.21,1,13,"Sat","Fri"
2019-05-16,276431,"US",3,98.57,89.97,1,5,"Sun","Fri"
2019-05-23,164432,"US",3,86.45,76.68,1,0,"Thu","Thu"
2019-05-21,603601,"US",3,708.5,667.6125,5,0,"Wed","Tue"
2019-05-18,264600,"US",2,219.95,195.52,2,0,"Sat","Sat"
2019-05-22,144940,"CA",3,344.55,302.89,3,9,"Wed","Fri"
2019-05-26,112260,"IT",4,166.15,148.19,1,12,"Mon","Sat"
2019-05-14,150605,"US",2,62.7,56.61,1,0,"Tue","Tue"
2019-05-20,118559,"US",2,84.7,77.86,1,0,"Tue","Mon"
2019-05-21,135340,"US",2,64.36,60,1,0,"Wed","Tue"
2019-05-27,135340,"US",2,74.9,69,1,24,"Mon","Thu"
2019-05-27,135340,"US",2,132.98,120,2,0,"Tue","Mon"
2019-05-27,135340,"US",2,128.71,116.28,2,0,"Wed","Wed"
2019-05-11,135340,"US",2,73.17,69.29,1,0,"Sun","Sat"
2019-05-15,495469,"US",2,116.89,104.92,1,0,"Wed","Wed"
2019-05-29,495469,"US",2,99.06,89.72,1,0,"Wed","Wed"
2019-05-26,559671,"US",2,109.71,99.71,1,0,"Sun","Sun"
2019-05-17,164107,"US",3,85.97,78.98,1,0,"Fri","Thu"
2019-05-17,169617,"MX",3,60.29,56.49,1,0,"Fri","Fri"
2019-05-13,169617,"MX",3,154.74,148.89812,2,0,"Tue","Mon"
2019-05-25,125028,"US",3,104.83,93.97,1,0,"Sat","Sat"
2019-05-29,125028,"US",3,104.84,93.97,1,3,"Wed","Sat"
2019-05-18,255519,"US",2,92.78,84.93,1,6,"Sun","Sat"
2019-05-18,255519,"US",2,142.63,137.53894,1,0,"Sun","Sat"
2019-05-20,255519,"US",2,230.4,204.54,3,49,"Mon","Mon"
2019-05-12,255519,"US",2,164.61,147.52,2,12,"Sun","Fri"
2019-05-29,255519,"US",2,222.63,197.82,3,36,"Thu","Fri"
2019-05-14,255519,"US",2,164.61,147.52,2,9,"Wed","Fri"
2019-05-30,255519,"US",2,86.4,79.35,1,91,"Thu","Thu"
2019-05-28,255519,"US",2,230.4,204.54,3,58,"Tue","Thu"
2019-05-10,255519,"US",2,164.61,147.52,2,21,"Fri","Fri"
2019-05-10,255519,"US",2,92.78,84.93,1,7,"Fri","Fri"
2019-05-20,152866,"US",3,254.1,225,2,9,"Mon","Wed"
2019-05-25,123377,"US",3,160.4,143.87,1,12,"Sun","Fri"
2019-05-22,227512,"BS",3,741.68,699.44784,3,70,"Wed","Wed"
2019-05-14,486034,"US",3,192.74,171.93,1,0,"Wed","Tue"
2019-05-26,567650,"US",2,128.47,116.07,1,0,"Mon","Sun"
2019-05-20,574148,"US",2,38.4,37,1,0,"Mon","Mon"
2019-05-17,574148,"US",2,43.73,41.97,1,7,"Sat","Sat"
2019-05-17,574148,"US",2,43.73,41.97,1,0,"Sat","Sat"
2019-05-13,574148,"US",2,43.73,41.97,1,0,"Tue","Mon"
2019-05-18,198305,"US",2,126.27,114.15,1,0,"Sat","Sat"
2019-05-18,733871,"US",3,177.26,158.52,1,0,"Sat","Sat"
2019-05-18,148853,"US",3,173.45,152.97,1,1,"Sat","Sun"
2019-05-24,148853,"US",3,121.54,110.02,1,0,"Fri","Fri"
2019-05-30,148853,"US",3,136.4,122.97,1,0,"Thu","Thu"
2019-05-18,150876,"US",2,128.38,116,1,0,"Sun","Sat"
2019-05-11,181010,"US",3,235.16,199.74,2,5,"Sun","Fri"
2019-05-14,434878,"MX",3,85.56,78.63,1,45,"Wed","Sat"
2019-05-20,452219,"US",3,209.86,186.71,1,0,"Mon","Mon"
2019-05-20,452219,"US",3,180.38,131.98,1,1,"Mon","Tue"
2019-05-28,113274,"US",2,69.13,62,1,0,"Tue","Tue"
2019-05-22,211855,"US",3,136.41,121.88,1,2,"Thu","Sat"
2019-05-24,884810,"US",2,230.88,204.95,2,1,"Fri","Sat"
2019-05-24,106489,"US",1,78.63,70,1,1,"Fri","Sat"
2019-05-31,152474,"US",2,178,170.534,2,0,"Fri","Fri"
2019-05-24,170416,"US",2,175.51,161,1,0,"Sat","Fri"
2019-05-10,170416,"US",2,139.52,125.68,1,0,"Sat","Sat"
2019-05-25,314056,"US",2,124.96,113,1,0,"Sat","Sat"
2019-05-13,546583,"US",3,273.98,234.99,2,8,"Mon","Tue"
2019-05-23,265132,"US",2,1000.84,856.4,5,72,"Fri","Sun"
2019-05-17,265132,"US",2,216.97,193,1,0,"Sat","Sat"
2019-05-14,265132,"US",2,229.41,203.37,1,4,"Tue","Sat"
2019-05-10,265132,"US",2,197.18,175.85,1,0,"Sat","Fri"
2019-05-10,138623,"US",2,48.36,46.03,1,0,"Fri","Fri"
2019-05-13,202342,"US",2,120.31,116.47847,1,0,"Mon","Mon"
2019-05-18,138274,"US",2,175.47,156.96,1,0,"Sun","Sat"
2019-05-17,460925,"US",3,97.44,89,1,0,"Sat","Sat"
2019-05-31,267177,"US",2,136.55,122.61,1,0,"Fri","Fri"
2019-05-27,195003,"US",1,48.35,46.02,1,0,"Wed","Wed"
2019-05-27,195003,"US",1,48.35,46.02,1,0,"Mon","Mon"
2019-05-29,272620,"US",2,437.27,381.69,3,1,"Thu","Fri"
2019-05-15,113020,"US",3,331.93,291,2,1,"Thu","Fri"
2019-05-17,113020,"US",3,438.53,383,2,1,"Fri","Sat"
2019-05-20,130283,"US",3,114.26,86.97,1,0,"Tue","Mon"
2019-05-19,225542,"US",2,97.63,81.97,1,0,"Sun","Sun"
2019-05-12,639775,"US",4,293.23,247.97,1,0,"Sun","Sun"
2019-05-30,306323,"FR",3,304.62,303.38556,2,23,"Fri","Sun"
2019-05-21,105741,"US",3,100.08,80.57,1,1,"Thu","Fri"
2019-05-21,105741,"US",3,292.26,257.84,4,1,"Wed","Thu"
2019-05-21,105741,"US",3,87.8,80.57,1,3,"Wed","Sat"
2019-05-20,105741,"US",3,87.8,80.57,1,0,"Mon","Mon"
2019-05-23,105741,"US",3,87.8,80.57,1,2,"Thu","Sat"
2019-05-23,105741,"US",3,217.52,193.38,3,22,"Thu","Fri"
2019-05-23,105741,"US",3,114.55,103.93,1,9,"Thu","Sat"
2019-05-20,105741,"US",3,217.52,193.38,3,30,"Mon","Wed"
2019-05-24,105741,"US",3,217.52,193.38,3,0,"Fri","Fri"
2019-05-16,105741,"US",3,180.3,161.14,2,8,"Thu","Fri"
2019-05-23,105741,"US",3,87.8,80.57,1,1,"Thu","Fri"
2019-05-23,105741,"US",3,87.8,80.57,1,2,"Thu","Sat"
2019-05-23,105741,"US",3,87.8,80.34,1,1,"Fri","Sat"
2019-05-20,105741,"US",3,217.52,193.38,3,30,"Mon","Wed"
2019-05-12,105741,"US",3,219.34,193.38,3,12,"Sun","Fri"
2019-05-24,105741,"US",3,180.98,161.14,2,18,"Mon","Fri"
2019-05-11,105741,"US",3,297.22,262.11,3,2,"Tue","Thu"
2019-05-29,105741,"US",3,339.61,278,3,11,"Thu","Mon"
2019-05-29,105741,"US",3,192.95,167,2,25,"Wed","Sun"
2019-05-29,105741,"US",3,332.16,288.4,3,11,"Thu","Mon"
2019-05-28,105741,"US",3,519.18,451.22,7,7,"Tue","Tue"
2019-05-30,105741,"US",3,448.6,391.44,6,44,"Sat","Mon"
2019-05-26,105741,"US",3,194.44,173.4,2,2,"Sun","Tue"
2019-05-26,105741,"US",3,94.81,86.7,1,0,"Sun","Sun"
2019-05-23,105741,"US",3,87.8,80.57,1,2,"Thu","Sat"
2019-05-10,105741,"US",3,181.29,161.73,2,7,"Fri","Fri"
2019-05-17,131609,"US",3,83.67,76.97,1,0,"Sun","Sun"
2019-05-26,131609,"US",3,105.25,76.97,1,0,"Sun","Sun"
2019-05-27,274009,"US",3,179.25,171.70525,1,1,"Tue","Wed"
2019-05-29,274009,"US",3,157.11,136.35,1,0,"Thu","Wed"
2019-05-17,274009,"US",3,160.77,144.2,1,1,"Fri","Sat"
2019-05-26,274009,"US",3,147.86,132.97,1,0,"Mon","Sun"
2019-05-09,209115,"US",2,114.04,95.97,1,0,"Fri","Fri"
2019-05-24,134589,"US",2,67.1,62.46,1,0,"Sat","Fri"
2019-05-19,193517,"US",3,143.29,129,1,0,"Mon","Mon"
2019-05-20,191278,"US",4,95.12,86.97,1,0,"Fri","Thu"
2019-05-20,191278,"US",4,136.39,122.97,1,0,"Tue","Mon"
2019-05-10,191278,"US",4,177.84,159,1,2,"Fri","Sun"
2019-05-22,224082,"US",2,65.22,60.81,1,0,"Fri","Fri"
2019-05-10,563136,"US",3,105.48,96,1,0,"Fri","Fri"
2019-05-24,264519,"US",2,121.23,108.58,1,0,"Fri","Fri"
2019-05-21,601534,"US",3,148.67,133.68,1,37,"Wed","Fri"
2019-05-10,601534,"US",3,182.95,163.47,1,0,"Fri","Fri"
2019-05-10,601534,"US",3,159.39,153.09643,1,1,"Fri","Sat"
2019-05-21,424436,"US",2,102.35,93.29,1,2,"Tue","Thu"
2019-05-28,424436,"US",2,112.51,110.6845,1,11,"Tue","Sat"
2019-05-28,215220,"US",2,141.49,122.11,1,0,"Wed","Tue"
2019-05-31,125434,"US",3,87.55,79.74,1,0,"Fri","Fri"
2019-05-23,106093,"US",4,190.4,169.93,1,0,"Thu","Thu"
2019-05-16,106093,"US",4,124.76,97.97,1,1,"Fri","Sat"
2019-05-16,106093,"US",4,107.7,97.97,1,1,"Fri","Sat"
2019-05-27,209007,"US",2,57.72,54,1,0,"Mon","Mon"
2019-05-19,122120,"US",2,97.78,75.62,1,0,"Sun","Sun"
2019-05-18,193708,"US",2,98.3,89.76,1,7,"Sun","Sun"
2019-05-24,249653,"US",2,129.28,112.47,1,0,"Fri","Fri"
2019-05-25,202646,"US",2,85.4,78.47,1,0,"Sun","Sat"
2019-05-25,202646,"US",2,85.4,78.47,1,0,"Sun","Sat"
2019-05-25,202646,"US",2,85.37,77.6,1,0,"Sat","Sat"
2019-05-24,307860,"US",2,74.44,68.88,1,2,"Fri","Sun"
2019-05-31,116489,"US",3,308.84,272,2,0,"Fri","Fri"
2019-05-13,116489,"US",3,172.11,154,1,26,"Mon","Sat"
2019-05-25,163826,"US",4,447.88,423.41156,1,26,"Sat","Thu"
2019-05-23,163826,"US",4,297.36,215.85,1,9,"Thu","Sat"
2019-05-15,264544,"US",2,139.02,90.97,1,0,"Wed","Wed"
2019-05-11,264544,"US",2,95.56,86,1,0,"Sat","Sat"
2019-05-25,171793,"US",3,103.58,94.39,1,0,"Sun","Sun"
2019-05-25,171793,"US",3,103.58,94.39,1,0,"Sun","Sun"
2019-05-11,569061,"US",3,255.09,225.87,1,0,"Sat","Sat"
2019-05-25,131620,"US",2,83.08,81.59396,1,0,"Sun","Sat"
2019-05-21,222134,"US",2,86.08,77.97,1,0,"Wed","Tue"
2019-05-12,270646,"US",3,135.28,119.46,1,14,"Sun","Sun"
2019-05-19,118243,"US",2,128.38,115.98,2,0,"Sun","Sun"
2019-05-10,118243,"US",2,68.16,63.38,1,0,"Sat","Fri"
2019-05-10,118243,"US",2,54.03,51,1,0,"Sun","Sat"
2019-05-14,651063,"US",4,129.08,116.6,1,3,"Thu","Sun"
2019-05-24,139434,"US",2,119.44,108.2,1,0,"Fri","Fri"
2019-05-19,547850,"US",2,136.51,87.97,1,0,"Sun","Sun"
2019-05-18,547850,"US",2,96.26,87.97,1,0,"Sat","Sat"
2019-05-18,547850,"US",2,122.72,92.27,1,0,"Sun","Sat"
2019-05-27,547850,"US",2,97.67,73.97,1,0,"Mon","Mon"
2019-05-18,547850,"US",2,122.72,87.97,1,0,"Sat","Sat"
2019-05-18,547850,"US",2,335.52,295.08,2,48,"Sat","Fri"
2019-05-18,547850,"US",2,222.61,146.98,2,7,"Sun","Sun"
2019-05-18,547850,"US",2,122.72,87.97,1,0,"Sat","Sat"
2019-05-29,547850,"US",2,218.06,164.98,2,2,"Wed","Fri"
2019-05-23,547850,"US",2,123.37,119.47306,1,3,"Thu","Sun"
2019-05-20,547850,"US",2,105.93,73.97,1,10,"Tue","Fri"
2019-05-27,140955,"US",3,84.81,77.97,1,5,"Tue","Sun"
2019-05-22,140955,"US",3,139.9,129.06,1,1,"Fri","Sat"
2019-05-10,140955,"US",3,260.87,230.94,3,2,"Wed","Fri"
2019-05-15,119569,"US",5,235,208.51,1,23,"Thu","Sat"
2019-05-17,119569,"US",5,357.69,314,1,0,"Sat","Sat"
2019-05-27,119569,"US",5,242.48,214.97,1,0,"Tue","Mon"
2019-05-12,119569,"US",5,244.34,216.58,1,48,"Sun","Sat"
2019-05-11,119569,"US",5,367.95,319.1,1,77,"Sat","Sat"
2019-05-28,119569,"US",5,151.29,135.94,1,7,"Tue","Tue"
2019-05-19,119569,"US",5,165.86,148.61,1,25,"Mon","Fri"
2019-05-10,119569,"US",5,489.27,426,3,0,"Sat","Fri"
2019-05-10,119569,"US",5,348.35,306,2,0,"Sat","Fri"
2019-05-19,121150,"MX",4,522.46,454.46,3,24,"Mon","Thu"
2019-05-27,250149,"US",3,127,114.79,1,0,"Mon","Mon"
2019-05-26,108376,"US",2,65.02,57.66,1,0,"Mon","Mon"
2019-05-22,122603,"US",3,311.18,274,2,36,"Wed","Thu"
2019-05-10,122603,"US",3,149.7,139,1,0,"Fri","Fri"
2019-05-15,259280,"US",2,217.72,193.63,1,2,"Wed","Fri"
2019-05-14,210465,"US",2,76.38,63.97,1,0,"Wed","Tue"
2019-05-15,193241,"US",3,71.21,62.74,1,0,"Wed","Wed"
2019-05-27,193241,"US",3,58.7,55.1,1,0,"Mon","Mon"
2019-05-27,193241,"US",3,152.47,136.96,2,4,"Mon","Fri"
2019-05-28,193241,"US",3,67.29,62.62,1,0,"Tue","Tue"
2019-05-13,193241,"US",3,73.84,68.36,1,45,"Tue","Fri"
2019-05-26,193241,"US",3,68.86,64,1,12,"Mon","Sat"
2019-05-16,193241,"US",3,73.4,67.97,1,0,"Thu","Thu"
2019-05-13,136635,"US",3,124.85,100.97,1,0,"Mon","Mon"
2019-05-26,136635,"US",3,134.97,106.97,1,0,"Sun","Sun"
2019-05-14,113453,"US",2,142.26,128.06,1,3,"Wed","Sat"
2019-05-18,113453,"US",2,118.04,106.96,1,7,"Sat","Sat"
2019-05-13,113453,"US",2,164,145.25,1,0,"Mon","Mon"
2019-05-21,202428,"US",4,176.98,153.22,1,16,"Wed","Fri"
2019-05-11,202428,"US",4,280.17,247,1,5,"Sun","Fri"
2019-05-19,202428,"US",4,97.19,88.79,1,9,"Sun","Tue"
2019-05-14,125474,"US",3,215.7,188.96,1,3,"Wed","Sat"
2019-05-29,117311,"US",2,177.98,170.69724,1,0,"Thu","Wed"
2019-05-16,112646,"US",2,110.57,99,1,0,"Fri","Thu"
2019-05-30,468971,"US",2,159.37,142.69,1,1,"Thu","Fri"
2019-05-18,639779,"US",3,143.43,129.1,1,0,"Sun","Sat"
2019-05-12,639779,"US",3,133.33,120.3,1,13,"Mon","Sun"
2019-05-15,549915,"US",3,230.77,204.84,2,8,"Thu","Fri"
2019-05-22,549915,"US",3,173.2,140.98,2,8,"Wed","Thu"
2019-05-22,549915,"US",3,230.77,204.84,2,1,"Thu","Fri"
2019-05-14,161305,"US",2,60.88,56,1,0,"Tue","Tue"
2019-05-26,161305,"US",2,60.91,57.03,1,0,"Sun","Sun"
2019-05-24,147799,"US",2,165.14,147.96,2,34,"Sat","Fri"
2019-05-28,266535,"US",2,52.2,49.4,1,0,"Tue","Tue"
2019-05-26,312538,"CA",3,192.85,172.03,1,6,"Sun","Sat"
2019-05-15,107377,"US",2,110.72,100.59,1,2,"Thu","Sat"
2019-05-27,107377,"US",2,97.35,79.97,1,0,"Mon","Mon"
2019-05-31,107377,"US",2,132.02,119.16,1,0,"Fri","Fri"
2019-05-20,107377,"US",2,204.35,182,2,3,"Wed","Sat"
2019-05-24,255907,"US",3,118.19,107.1,1,2,"Fri","Sun"
2019-05-18,136875,"US",2,135.32,107.28,1,0,"Sun","Sat"
2019-05-16,136875,"US",2,158.24,142,1,0,"Fri","Fri"
2019-05-16,136875,"US",2,91.39,84,1,0,"Fri","Fri"
2019-05-26,721328,"US",2,144.37,129.91,1,6,"Sun","Sat"
2019-05-31,566888,"US",2,122.45,105.95,1,2,"Fri","Sun"
2019-05-17,495502,"US",2,63.94,59.69,1,0,"Fri","Fri"
2019-05-22,495502,"US",2,57.65,54.18,1,0,"Wed","Wed"
2019-05-30,495502,"US",2,53.79,50.79,1,0,"Thu","Thu"
2019-05-19,495502,"US",2,56.46,53.13,1,0,"Sun","Sun"
2019-05-13,495502,"US",2,54.07,51.04,1,0,"Mon","Mon"
2019-05-26,495502,"US",2,57.65,54.18,1,0,"Sun","Sun"
2019-05-09,142926,"US",2,124.52,120.42324,1,0,"Fri","Thu"
2019-05-09,142926,"US",2,135.32,130.54284,1,0,"Fri","Thu"
2019-05-30,745079,"US",3,237.63,210.76,1,0,"Fri","Fri"
2019-05-17,207259,"US",3,193.75,172.78,1,1,"Sat","Sun"
2019-05-19,207259,"US",3,236.77,225.84226,1,5,"Sun","Fri"
2019-05-10,441503,"US",2,123.7,111.89,1,0,"Sat","Fri"
2019-05-27,180693,"US",2,79.35,73.17,1,0,"Mon","Mon"
2019-05-22,152424,"US",2,72.39,60.97,1,0,"Thu","Thu"
2019-05-18,143015,"US",3,193.28,172.43,1,0,"Sat","Sat"
2019-05-12,107701,"US",2,72.16,66.88,1,0,"Sat","Sat"
2019-05-23,107701,"US",2,61.78,58,1,0,"Thu","Thu"
2019-05-21,162854,"US",2,253.89,224.84,2,5,"Tue","Sun"
2019-05-19,139120,"US",3,126.04,121.97752,1,0,"Sun","Sun"
2019-05-20,134533,"US",2,70.73,62.84,1,0,"Tue","Mon"
2019-05-20,194796,"US",2,83.55,76.86,1,0,"Mon","Mon"
2019-05-16,120722,"US",3,182.43,163,1,22,"Fri","Sat"
2019-05-26,139538,"US",2,113.02,102.59,1,0,"Sun","Sun"
2019-05-13,205337,"US",2,214.38,190.68,2,12,"Mon","Sat"
2019-05-23,205337,"US",2,108.34,103,1,0,"Fri","Thu"
2019-05-10,209772,"US",2,86,79,1,0,"Fri","Fri"
2019-05-13,130051,"US",2,55.43,52,1,0,"Mon","Mon"
2019-05-26,130051,"US",2,55.43,52,1,0,"Sun","Sun"
2019-05-30,770085,"US",3,92.93,82.26,1,8,"Fri","Sat"
2019-05-21,108825,"US",2,129.13,115.48,1,2,"Wed","Fri"
2019-05-23,108825,"US",2,129.13,115.48,1,1,"Thu","Fri"
2019-05-25,626792,"US",2,116.46,105.61,1,0,"Sat","Sat"
2019-05-25,626792,"US",2,106.59,97,1,0,"Sun","Sun"
2019-05-24,626792,"US",2,116.46,105.61,1,1,"Fri","Sat"
2019-05-28,112621,"US",2,59.25,59.26525,1,0,"Tue","Tue"
2019-05-26,112621,"US",2,86.85,85.12645,1,0,"Sun","Sun"
2019-05-20,112621,"US",2,52.85,49.97,1,0,"Mon","Mon"
2019-05-24,472014,"PA",4,75.91,70.16,1,0,"Fri","Fri"
2019-05-18,629987,"US",3,207.16,184.4,1,2,"Sat","Mon"
2019-05-18,629987,"US",3,379.12,332.23,2,0,"Tue","Tue"
2019-05-18,629987,"US",3,379.14,332.24,2,1,"Wed","Thu"
2019-05-18,629987,"US",3,160.75,144.15,1,7,"Mon","Mon"
2019-05-28,124047,"US",2,291.38,257,2,3,"Tue","Fri"
2019-05-10,124047,"US",2,166.35,149,1,1,"Fri","Sat"
2019-05-30,126672,"JP",4,831.7,715.68,3,1,"Thu","Fri"
2019-05-27,400506,"MX",4,144.6,130.16,1,6,"Wed","Tue"
2019-05-25,108117,"US",2,106.38,96.81,1,0,"Sat","Sat"
2019-05-27,149897,"US",2,108.8,98.9,1,60,"Tue","Sat"
2019-05-29,115613,"US",3,129.96,125.65448,1,0,"Thu","Wed"
2019-05-18,108650,"US",3,131.2,118.44,1,0,"Sat","Sat"
2019-05-29,108650,"US",3,343.54,301.77,2,2,"Wed","Fri"
2019-05-19,176066,"US",2,88.07,86.26959,1,0,"Fri","Fri"
2019-05-24,164907,"US",2,163.99,146.98,2,0,"Fri","Fri"
2019-05-13,628587,"MX",4,1120.39,954.52,3,39,"Mon","Fri"
2019-05-17,382426,"US",3,102.81,91.92,1,0,"Fri","Fri"
2019-05-30,382426,"US",3,98.58,89.98,1,0,"Thu","Thu"
2019-05-23,119829,"US",2,115.64,104.88,1,1,"Fri","Sat"
2019-05-15,264510,"US",2,94.93,83.2,1,0,"Thu","Wed"
2019-05-24,349297,"US",3,151.38,131.74,1,0,"Fri","Fri"
2019-05-29,349297,"US",3,147.4,132.54,1,0,"Mon","Mon"
2019-05-18,313798,"US",2,116.04,105.23,1,0,"Sat","Sat"
2019-05-12,313798,"US",2,95.28,87,1,0,"Sun","Sun"
2019-05-19,313798,"US",2,108.9,99,1,0,"Mon","Sun"
2019-05-26,313798,"US",2,103.96,94.69,1,0,"Sun","Sun"
2019-05-24,200359,"US",2,72.24,66.96,1,1,"Sun","Mon"
2019-05-24,200359,"US",2,67.7,62.98,1,1,"Sun","Mon"
2019-05-24,200359,"US",2,74.85,65.64,1,3,"Sat","Tue"
2019-05-24,200359,"US",2,74.91,68.16,1,3,"Sat","Tue"
2019-05-24,328069,"US",3,147.53,132.69,1,0,"Sat","Fri"
2019-05-24,328069,"US",3,147.54,132.69,1,0,"Sat","Fri"
2019-05-10,124836,"US",3,110.05,100,1,8,"Fri","Sat"
2019-05-14,495119,"US",2,315.08,277.48,3,72,"Wed","Fri"
2019-05-11,194208,"US",4,181.22,161.97,1,0,"Sun","Sat"
2019-05-10,132441,"US",2,152.11,136.64,2,0,"Sat","Sat"
2019-05-26,138100,"US",3,79.94,64.97,1,0,"Mon","Sun"
2019-05-12,198051,"US",2,134.05,125.38,1,0,"Mon","Sun"
2019-05-22,198051,"US",2,161.03,144.37,1,0,"Thu","Wed"
2019-05-25,744844,"US",2,92.75,84.9,1,0,"Sun","Sun"
2019-05-25,744844,"US",2,92.75,84.9,1,0,"Sat","Sat"
2019-05-24,744844,"US",2,102.77,93.65,1,1,"Fri","Sat"
2019-05-11,744844,"US",2,93.99,85.98,1,0,"Sat","Sat"
2019-05-10,744844,"US",2,115.66,99.77,1,1,"Fri","Sat"
2019-05-20,106543,"US",2,65.45,59.45,1,0,"Mon","Mon"
2019-05-29,111622,"US",3,325.37,286.31,2,0,"Wed","Wed"
2019-05-21,272626,"US",2,88.47,76.21,1,3,"Tue","Fri"
2019-05-14,127487,"US",2,74.54,68.97,1,0,"Wed","Tue"
2019-05-13,127487,"US",2,77.75,68.97,1,0,"Mon","Mon"
2019-05-27,194820,"US",4,104.46,94.84,1,0,"Mon","Mon"
2019-05-22,194820,"US",4,112.2,100.36,1,72,"Thu","Sat"
2019-05-27,846015,"US",3,105.33,95.89,1,0,"Mon","Mon"
2019-05-27,846015,"US",3,86.88,79.77,1,0,"Mon","Mon"
2019-05-28,383299,"US",2,147.35,134.53,1,0,"Tue","Tue"
2019-05-29,115773,"US",2,70.43,65,1,0,"Wed","Wed"
2019-05-31,115773,"US",2,85.99,79,1,0,"Fri","Fri"
2019-05-30,115773,"US",2,70.43,65,1,0,"Thu","Thu"
2019-05-13,115773,"US",2,136.64,123.2,2,0,"Tue","Mon"
2019-05-20,115773,"US",2,145.32,130,2,0,"Mon","Mon"
2019-05-16,115773,"US",2,66.12,61.6,1,0,"Fri","Thu"
2019-05-24,270694,"US",2,107.35,97.65,1,0,"Fri","Fri"
2019-05-25,251501,"US",2,196.23,172.34,2,2,"Sun","Tue"
2019-05-28,251501,"US",2,97.41,88.97,1,0,"Wed","Wed"
2019-05-26,251501,"US",2,112.88,102.47,1,0,"Sun","Sun"
2019-05-11,126456,"US",2,55.12,51.96,1,2,"Sat","Mon"
2019-05-20,126456,"US",2,56.11,52.83,1,19,"Mon","Sat"
2019-05-20,126456,"US",2,56.11,52.83,1,19,"Mon","Sat"
2019-05-24,163984,"US",4,239.57,212.44,2,13,"Sat","Fri"
2019-05-17,196388,"US",2,272.74,241,2,0,"Fri","Fri"
2019-05-25,163568,"US",3,287.71,253.98,2,1,"Sat","Sun"
2019-05-29,163568,"US",3,103.43,77.97,1,0,"Wed","Wed"
2019-05-20,163568,"US",3,434.44,379.41,3,18,"Mon","Fri"
2019-05-16,163568,"US",3,173.17,154.97,1,1,"Fri","Sat"
2019-05-30,142341,"US",2,63.74,59.51,1,0,"Fri","Thu"
2019-05-17,109513,"US",3,466.2,406.57,2,14,"Fri","Fri"
